Provider_id	Region_id	Description	Measure_id	Denominator	Numerator			
0CA5451D-2131-40EA-A451-1C8E393B8F55	6	Alexis MD, Thomas R	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	43	0			
0CA5451D-2131-40EA-A451-1C8E393B8F55	6	Alexis MD, Thomas R	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	884	173			
0CA5451D-2131-40EA-A451-1C8E393B8F55	6	Alexis MD, Thomas R	6F3C49DB-F20A-40AE-846E-B79DE7343243	36	0			
0CA5451D-2131-40EA-A451-1C8E393B8F55	6	Alexis MD, Thomas R	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	0	0			
0CA5451D-2131-40EA-A451-1C8E393B8F55	6	Alexis MD, Thomas R	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
0CA5451D-2131-40EA-A451-1C8E393B8F55	6	Alexis MD, Thomas R	LDL Control	0	0			
0CA5451D-2131-40EA-A451-1C8E393B8F55	6	Alexis MD, Thomas R	5A58F529-B673-4BC7-B686-CB9B3B755778	376	0			
0CA5451D-2131-40EA-A451-1C8E393B8F55	6	Alexis MD, Thomas R	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	379	0			
0CA5451D-2131-40EA-A451-1C8E393B8F55	6	Alexis MD, Thomas R	HIV/AIDS	0	0			
0CA5451D-2131-40EA-A451-1C8E393B8F55	6	Alexis MD, Thomas R	F1670A16-6D8A-4B33-9EC7-E62382F5031B	0	0			
0CA5451D-2131-40EA-A451-1C8E393B8F55	6	Alexis MD, Thomas R	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	0	0			
0CA5451D-2131-40EA-A451-1C8E393B8F55	6	Alexis MD, Thomas R	BD709062-B9D6-406F-BCED-FD892B81ED6E	32	0			
0CA5451D-2131-40EA-A451-1C8E393B8F55	6	Alexis MD, Thomas R	Chlamydia Screening	0	0			
0CA5451D-2131-40EA-A451-1C8E393B8F55	6	Alexis MD, Thomas R	CAD Antiplatelet	26	14			
0CA5451D-2131-40EA-A451-1C8E393B8F55	6	Alexis MD, Thomas R	CAD Lipid Lowering Drugs	0	0			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	CAD Antiplatelet	16	9			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	CAD Lipid Lowering Drugs	5	3			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	Lipid Testing	60	41			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	Pneumonia Vaccination	168	37			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	Influenza	527	66			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	Depression	635	209			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	B28AF571-9833-474D-8F35-5BC557C89BEE	13	10			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	Lipid LT 100	0	0			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	65	65			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	634	309			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	086B0985-E4AD-43C1-9C22-88CFBE261E3F	92	11			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	61173E6E-083D-4F59-8097-921C8AD4A8F0	214	214			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	D03562F7-FF8A-405C-BCA9-94DEC092F33E	93	73			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	849E7DDB-8DDB-4175-982D-974EFAFB808F	37	1			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	IVD Antithrombotic Neuro	9	7			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	92	51			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	330	40			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	6F3C49DB-F20A-40AE-846E-B79DE7343243	1	0			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	65	26			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	LDL Control	13	0			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	5A58F529-B673-4BC7-B686-CB9B3B755778	157	5			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	247	12			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	HIV/AIDS	0	0			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	F1670A16-6D8A-4B33-9EC7-E62382F5031B	9	7			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	104	39			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	BD709062-B9D6-406F-BCED-FD892B81ED6E	37	1			
6A97EA3E-D181-4C8C-B7E4-9480711FFDCC	6	Amara MD, Shivani	Chlamydia Screening	1	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	CAD Antiplatelet	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	CAD Lipid Lowering Drugs	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	Lipid Testing	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	Pneumonia Vaccination	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	Influenza	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	Depression	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	B28AF571-9833-474D-8F35-5BC557C89BEE	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	Lipid LT 100	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	086B0985-E4AD-43C1-9C22-88CFBE261E3F	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	61173E6E-083D-4F59-8097-921C8AD4A8F0	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	D03562F7-FF8A-405C-BCA9-94DEC092F33E	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	849E7DDB-8DDB-4175-982D-974EFAFB808F	1	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	IVD Antithrombotic Neuro	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	6F3C49DB-F20A-40AE-846E-B79DE7343243	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	LDL Control	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	5A58F529-B673-4BC7-B686-CB9B3B755778	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	HIV/AIDS	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	F1670A16-6D8A-4B33-9EC7-E62382F5031B	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	BD709062-B9D6-406F-BCED-FD892B81ED6E	0	0			
7EDF4905-9360-4E94-9ACF-632573D7A327	6	Anderson MD, Tyler B	Chlamydia Screening	0	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	CAD Antiplatelet	0	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	CAD Lipid Lowering Drugs	0	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	Lipid Testing	20	12			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	Pneumonia Vaccination	115	13			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	Influenza	197	11			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	Depression	210	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	B28AF571-9833-474D-8F35-5BC557C89BEE	0	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	Lipid LT 100	0	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	0	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	210	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	086B0985-E4AD-43C1-9C22-88CFBE261E3F	7	1			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	61173E6E-083D-4F59-8097-921C8AD4A8F0	0	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	D03562F7-FF8A-405C-BCA9-94DEC092F33E	7	6			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	849E7DDB-8DDB-4175-982D-974EFAFB808F	9	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	IVD Antithrombotic Neuro	0	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	7	6			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	126	5			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	6F3C49DB-F20A-40AE-846E-B79DE7343243	10	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	0	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	LDL Control	0	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	5A58F529-B673-4BC7-B686-CB9B3B755778	34	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	37	1			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	HIV/AIDS	0	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	F1670A16-6D8A-4B33-9EC7-E62382F5031B	0	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	0	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	BD709062-B9D6-406F-BCED-FD892B81ED6E	6	0			
D1408540-EEA5-437C-AE91-5B802E5766A4	6	Anthony MD, Ryan	Chlamydia Screening	0	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	CAD Antiplatelet	1	1			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	CAD Lipid Lowering Drugs	0	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	Lipid Testing	34	22			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	Pneumonia Vaccination	306	30			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	Influenza	391	18			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	Depression	430	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	B28AF571-9833-474D-8F35-5BC557C89BEE	0	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	Lipid LT 100	0	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	0	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	430	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	086B0985-E4AD-43C1-9C22-88CFBE261E3F	9	1			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	61173E6E-083D-4F59-8097-921C8AD4A8F0	0	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	D03562F7-FF8A-405C-BCA9-94DEC092F33E	9	8			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	849E7DDB-8DDB-4175-982D-974EFAFB808F	12	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	IVD Antithrombotic Neuro	0	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	9	6			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	239	7			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	6F3C49DB-F20A-40AE-846E-B79DE7343243	19	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	0	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	LDL Control	0	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	5A58F529-B673-4BC7-B686-CB9B3B755778	74	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	56	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	HIV/AIDS	0	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	F1670A16-6D8A-4B33-9EC7-E62382F5031B	0	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	0	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	BD709062-B9D6-406F-BCED-FD892B81ED6E	6	0			
1F5632AA-2FCA-42E3-B425-A8948D41D105	6	Archer MD, Thomas P	Chlamydia Screening	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	CAD Antiplatelet	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	CAD Lipid Lowering Drugs	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	Lipid Testing	8	2			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	Pneumonia Vaccination	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	Influenza	11	1			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	Depression	3	1			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	B28AF571-9833-474D-8F35-5BC557C89BEE	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	Lipid LT 100	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	3	1			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	086B0985-E4AD-43C1-9C22-88CFBE261E3F	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	61173E6E-083D-4F59-8097-921C8AD4A8F0	2	2			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	D03562F7-FF8A-405C-BCA9-94DEC092F33E	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	849E7DDB-8DDB-4175-982D-974EFAFB808F	4	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	IVD Antithrombotic Neuro	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	2	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	6F3C49DB-F20A-40AE-846E-B79DE7343243	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	LDL Control	8	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	5A58F529-B673-4BC7-B686-CB9B3B755778	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	HIV/AIDS	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	F1670A16-6D8A-4B33-9EC7-E62382F5031B	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	BD709062-B9D6-406F-BCED-FD892B81ED6E	0	0			
EB0FB637-4608-40A8-923E-37115308D3FF	6	Attia MD, Karim T	Chlamydia Screening	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	CAD Antiplatelet	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	CAD Lipid Lowering Drugs	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	Lipid Testing	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	Pneumonia Vaccination	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	Influenza	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	Depression	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	B28AF571-9833-474D-8F35-5BC557C89BEE	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	Lipid LT 100	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	086B0985-E4AD-43C1-9C22-88CFBE261E3F	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	61173E6E-083D-4F59-8097-921C8AD4A8F0	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	D03562F7-FF8A-405C-BCA9-94DEC092F33E	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	849E7DDB-8DDB-4175-982D-974EFAFB808F	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	IVD Antithrombotic Neuro	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	6F3C49DB-F20A-40AE-846E-B79DE7343243	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	LDL Control	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	5A58F529-B673-4BC7-B686-CB9B3B755778	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	HIV/AIDS	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	F1670A16-6D8A-4B33-9EC7-E62382F5031B	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	BD709062-B9D6-406F-BCED-FD892B81ED6E	0	0			
A2E6E1FB-C9D3-4960-AC2F-3D785E3AAFD0	6	Atueyi MD, Chioma A	Chlamydia Screening	0	0			
0155505C-2F9A-4D63-8507-4952AB890DDD	6	Awais MD, Mazen	CAD Antiplatelet	0	0			
0155505C-2F9A-4D63-8507-4952AB890DDD	6	Awais MD, Mazen	CAD Lipid Lowering Drugs	0	0			
0155505C-2F9A-4D63-8507-4952AB890DDD	6	Awais MD, Mazen	Lipid Testing	16	11			
0155505C-2F9A-4D63-8507-4952AB890DDD	6	Awais MD, Mazen	Pneumonia Vaccination	27	3			
0155505C-2F9A-4D63-8507-4952AB890DDD	6	Awais MD, Mazen	Influenza	88	4			
0155505C-2F9A-4D63-8507-4952AB890DDD	6	Awais MD, Mazen	Depression	60	0			
0155505C-2F9A-4D63-8507-4952AB890DDD	6	Awais MD, Mazen	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
0155505C-2F9A-4D63-8507-4952AB890DDD	6	Awais MD, Mazen	B28AF571-9833-474D-8F35-5BC557C89BEE	0	0			
0155505C-2F9A-4D63-8507-4952AB890DDD	6	Awais MD, Mazen	Lipid LT 100	0	0			
0155505C-2F9A-4D63-8507-4952AB890DDD	6	Awais MD, Mazen	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	0	0			
0155505C-2F9A-4D63-8507-4952AB890DDD	6	Awais MD, Mazen	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	59	0			
0155505C-2F9A-4D63-8507-4952AB890DDD	6	Awais MD, Mazen	086B0985-E4AD-43C1-9C22-88CFBE261E3F	1	0			
0155505C-2F9A-4D63-8507-4952AB890DDD	6	Awais MD, Mazen	61173E6E-083D-4F59-8097-921C8AD4A8F0	0	0			
0155505C-2F9A-4D63-8507-4952AB890DDD	6	Awais MD, Mazen	D03562F7-FF8A-405C-BCA9-94DEC092F33E	1	1			
0155505C-2F9A-4D63-8507-4952AB890DDD	6	Awais MD, Mazen	849E7DDB-8DDB-4175-982D-974EFAFB808F	11	0			
0155505C-2F9A-4D63-8507-4952AB890DDD	6	Awais MD, Mazen	IVD Antithrombotic Neuro	0	0			
